<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZP;60;20210208;150000;225.7900000;226.4500000;225.6100000;226.2200000;5116500
GAZP;60;20210208;160000;226.2200000;226.3800000;225.7900000;226.0000000;6249670
GAZP;60;20210208;170000;225.9900000;226.2900000;225.8100000;225.8800000;3997650
GAZP;60;20210208;180000;225.8700000;226.3000000;225.5000000;226.1900000;5007570
GAZP;60;20210208;190000;226.2000000;227.2000000;226.1400000;226.7500000;7760410
GAZP;60;20210208;200000;226.4500000;226.6900000;225.9000000;226.6000000;879620
GAZP;60;20210208;210000;226.5600000;227.0000000;226.3600000;226.7900000;625580
GAZP;60;20210208;220000;226.8000000;227.2800000;226.6200000;226.9000000;1151020
GAZP;60;20210208;230000;226.9000000;227.5800000;226.8000000;227.4700000;684530
GAZP;60;20210209;000000;227.4600000;228.0000000;227.4000000;228.0000000;1162750
GAZP;60;20210209;110000;229.0000000;229.4900000;226.8800000;228.0100000;10289470
GAZP;60;20210209;120000;228.0700000;228.4000000;226.9100000;228.0500000;6465840
GAZP;60;20210209;130000;228.0300000;228.7600000;227.3100000;228.6600000;7237480
GAZP;60;20210209;140000;228.7000000;229.3500000;228.2900000;228.9200000;6124370
GAZP;60;20210209;150000;228.9200000;229.1500000;227.9400000;228.2100000;5096950
GAZP;60;20210209;160000;228.2100000;229.3400000;228.1100000;228.9600000;4775750
GAZP;60;20210209;170000;228.9700000;229.3600000;228.5300000;228.7700000;3744720
GAZP;60;20210209;180000;228.7800000;229.3700000;227.7700000;228.0000000;4944510
GAZP;60;20210209;190000;228.0400000;228.5200000;226.9000000;227.1000000;7706010
GAZP;60;20210209;200000;227.1000000;227.1000000;225.8000000;226.9100000;1989040
GAZP;60;20210209;210000;226.9500000;227.4800000;226.8200000;227.1500000;859730
GAZP;60;20210209;220000;227.2300000;227.3600000;226.8500000;227.0900000;373980
GAZP;60;20210209;230000;227.0700000;227.6400000;227.0600000;227.5300000;438640
GAZP;60;20210210;000000;227.5200000;227.7800000;227.4000000;227.7300000;471700
GAZP;60;20210210;110000;227.9800000;228.2900000;226.6700000;227.2700000;4020850
GAZP;60;20210210;120000;227.2700000;227.6200000;223.5600000;224.6000000;9861030
GAZP;60;20210210;130000;224.5400000;225.7700000;224.1000000;225.1700000;4115040
GAZP;60;20210210;140000;225.1300000;226.2300000;224.9200000;225.5300000;2584270
GAZP;60;20210210;150000;225.5600000;226.1300000;224.5800000;224.6600000;2540320
GAZP;60;20210210;160000;224.6700000;225.3200000;224.5800000;225.2700000;1493280
GAZP;60;20210210;170000;225.2600000;225.8800000;224.8100000;225.5300000;1614850
GAZP;60;20210210;180000;225.5100000;225.5300000;224.5400000;225.0700000;2099320
GAZP;60;20210210;190000;225.0100000;225.3800000;221.8000000;222.8700000;9993100
